movie_title,genres,imdb_score,title_year,music genre,song,artist,year,Rating,ISBN,Book-Title,Book-Author,book genre,Rating
Under the Skin,Drama,6.3,2003,rock,lose yourself,eminem,2002,6.3,312186754,An Arrow's Flight,Mark Merlis,,
Living Dark: The Story of Ted the Caver,Horror,6.3,2003,rap,good morning beautiful,steve holy,2002,6.3,312876513,Shadow of the Hegemon (Ender Wiggins Saga (Hardcover)),Orson Scott Card,,
Once Upon a Time in Queens,Comedy,6.3,2003,pop,promise,jagged edge,2001,6.3,080901548X,The Dark Child : The Autobiography of an African Boy,Camara Laye,,
Palo Alto,Drama,6.3,2003,rock,get over yourself,edens crush,2001,6.3,803287100,Yuwipi: Vision and Experience in Oglala Ritual,William K. Powers,,
Water& Power,Crime,6.3,2003,latin pop,jumpin jumpin,destinys child,2000,6.3,879520388,Science and Health with Key to the Scriptures (W.M.B.E.),Mary Baker Eddy,,
A Plague So Pleasant,Drama,6.3,2003,rock,thong song,sisqo,2000,6.3,520077806,"Mama Lola: A Voodoo Priestess in Brooklyn (Comparative Studies in Religion and Society, No. 4)",Karen McCarthy Brown,,
Hope Springs,Comedy,6.3,2003,pop,you sang to me,marc anthony,2000,6.3,295955252,No-No Boy,John Okada,,
A Perfect Plan,Comedy,6.3,2003,rock,get it on tonite,montell jordan,2000,6.3,824811720,All I Asking for Is My Body (Kolowalu Book),Milton Murayama,,
To Rome with Love,Comedy,6.3,2003,,i wanna love you forever,jessica simpson,2000,6.3,385482388,The Mistress of Spices,Chitra Banerjee Divakaruni,,
Deadfall,Crime,6.3,2003,,i like it,sammie,2000,6.3,312275560,The Path of Minor Planets : A Novel,Andrew Sean Greer,,
Grabbers,Comedy,6.3,2003,,i want it that way,backstreet boys,1999,6.3,820319627,Curanderismo: Mexican American Folk Healing,"Robert T., Ii Trotter",,
How to Fall in Love,Comedy,6.3,2003,,shes so high,tal bachman,1999,6.3,767901266,A Hope in the Unseen : An American Odyssey from the Inner City to the Ivy League,RON SUSKIND,,
Supporting Characters,Comedy,6.3,2003,,foolish games  you were meant for me,jewel,1998,6.3,385470142,"Fires in the Mirror: Crown Heights, Brooklyn and Other Identities",Anna Deavere Smith,,
Shanghai Calling,Comedy,6.3,2003,,foolish games  you were meant for me,jewel,1997,6.3,870238566,Unbroken Thread: An Anthology of Plays by Asian American Women,Roberta Uno,,
Cars2,Adventure,6.3,2003,,how do i live,leann rimes,1997,6.3,1558850481,Zoot Suit and Other Plays,Luis Valdez,,
Transformers: Dark of the Moon,Action,6.3,2003,,do you know what it takes,robyn,1997,6.3,679733760,"A Midwife's Tale : The Life of Martha Ballard, Based on Her Diary, 1785-1812",LAUREL THATCHER ULRICH,,
Johnny English Reborn,Action,6.3,2003,,its all coming back to me now,celine dion,1997,6.3,395874653,Kaleidoscope Readings in Education,K. Ryan,,
A Very Harold& Kumar3D Christmas,Adventure,6.3,2003,,exhale shoop shoop,whitney houston,1996,6.3,399141146,The Hundred Secret Senses,Amy Tan,,
Take Me Home Tonight,Comedy,6.3,2003,,children,robert miles,1996,6.3,375706771,Midwives: A Novel,Chris Bohjalian,,
Young Adult,Comedy,6.3,2003,,old man and me when i get to heaven,hootie  the blowfish,1996,6.3,451525078,Don Quixote of LA Mancha,Miguel de Cervantes Saavedra,,
Cedar Rapids,Comedy,6.3,2003,,ill make love to you,boyz ii men,1995,6.3,679722319,Where I'm Calling from: New and Selected Stories (Vintage Contemporaries),Raymond Carver,,
A Lonely Place to Die,Action,6.3,2003,,this lil game we play,subway featuring 702,1995,6.3,553213601,Cyrano De Bergerac (Bantam Classics),EDMOND ROSTAND,,
Higher Ground,Drama,6.3,2003,,ask of you,raphael saadiq,1995,6.3,679745580,In Cold Blood (Vintage International),TRUMAN CAPOTE,,
Kill List,Crime,6.3,2003,,if you go,jon secada,1994,6.3,679741410,Writers Dreaming: 26 Writers Talk About Their Dreams and the Creative Process,Naomi Epel,,
The Chronicles of Narnia: The Voyage of the Dawn Treader,Adventure,6.3,2003,,another night,real mccoy,1994,6.3,679729259,The Brothers Karamazov (Vintage Classics),Fyodor Dostoyevsky,,
Knight and Day,Action,6.3,2003,,flava in ya ear,craig mack,1994,6.3,452260116,Song of Solomon (Oprah's Book Club (Paperback)),Toni Morrison,,
The Nutcracker in3D,Action,6.3,2003,,unity,queen latifah,1994,6.3,812533550,Ender's Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,,
Grown Ups,Comedy,6.3,2003,,what is love,haddaway,1994,6.3,20442602,Voyage of the Dawn Treader,C. S. Lewis,,
Wall Street: Money Never Sleeps,Drama,6.3,2003,,dont walk away,jade,1993,6.3,312978367,The Prometheus Deception,Robert Ludlum,,
RED,Action,6.3,2003,,have i told you lately,rod stewart,1993,6.3,038079893X,Coronado Conspiracy,George Galdorisi Captain,,
Date Night,Comedy,6.3,2003,,insane in the brain,cypress hill,1993,6.3,61098019,H.M.S. Unseen,Patrick Robinson,,
The Warrior's Way,Action,6.3,2003,,rebirth of slick cool like dat,digable planets,1993,6.3,425177696,The Passenger,Patrick A. Davis,,
Repo Men,Action,6.3,2003,,dont let the sun go down on me,george michael and elton john,1992,6.3,812517725,"The Great Hunt (The Wheel of Time, Book 2)",Robert Jordan,,
Going the Distance,Comedy,6.3,2003,,come and talk to me,jodeci,1992,6.3,380818191,"Truth, The",Terry Pratchett,,
Dear John,Drama,6.3,2003,,ill give all my love to you,keith sweat,1991,6.3,9721013412,Os Maias,Eca de Queiros,,
The American,Crime,6.3,2003,,wicked game,chris isaak,1991,6.3,074346771X,S.W.A.T.,Diane Carey,,
All Good Things,Crime,6.3,2003,,rhythm nation,janet jackson,1990,6.3,399134883,Life on the Road,Charles Kuralt,,
Country Strong,Drama,6.3,2003,,look away,chicago,1989,6.3,316037443,The Best Cat Ever,Cleveland Amory,,
You Will Meet a Tall Dark Stranger,Comedy,6.3,2003,,dont wanna lose you,gloria estefan,1989,6.3,1878067745,Solo: On Her Own Adventure,Susan Fox Rogers,,
Devil,Horror,6.3,2003,,cover girl,new kids on the block,1989,6.3,399138749,Mr. Murder,Dean R. Koontz,,
Cyrus,Comedy,6.3,2003,,lay your hands on me,bon jovi,1989,6.3,571069134,Dark Labyrinth,Lawrence Durrell,,
Somewhere,Comedy,6.3,2003,,this time i know its for real,donna summer,1989,6.3,811816583,New York Dogs,Andrea Mohin,,
Letters to God,Drama,6.3,2003,,dont worry be happy,bobby mcferrin,1988,6.3,1588512681,Demonlands,Anthony M. Fauglid,,
Lies in Plain Sight,Drama,6.3,2003,,piano in the dark,brenda russell featuring joe esposito,1988,6.3,1573228745,Innocence,Jane Mendelsohn,,
I Spit on Your Grave,Horror,6.3,2003,,well be together,sting,1988,6.3,446528757,Joy,Victoria Christopher Murray,,
Tiny Furniture,Comedy,6.3,2003,,alone,heart,1987,6.3,451191145,Atlas Shrugged,Ayn Rand,,
Public Enemies,Biography,6.3,2003,,always,atlantic starr,1987,6.3,136714897,Quotations from Women on Life,Rosalie Maggio,,
It's Complicated,Comedy,6.3,2003,,looking for a new love,jody watley,1987,6.3,689823517,The Dance,Richard Paul Evans,,
Surrogates,Action,6.3,2003,,i just cant stop loving you,michael jackson with siedah garrett,1987,6.3,875093663,Pursuit of God,Aiden W. Tozer,,
Street Fighter: The Legend of Chun-Li,Action,6.3,2003,,let me be the one,expose,1987,6.3,671510126,The Good Earth (Enriched Classics),Pearl S. Buck,,
Wild Grass,Drama,6.3,2003,,just to see her,smokey robinson,1987,6.3,440403278,Number the Stars (Yearling Newbery),Lois Lowry,,
Chloe,Drama,6.3,2003,,funkytown,pseudo echo,1987,6.3,803722907,"A Long Way from Chicago: A Novel in Stories (Newbery Honor Book, 1999)",Richard Peck,,
The Boondock Saints II: All Saints Day,Action,6.3,2003,,sledgehammer,peter gabriel,1986,6.3,60987561,I Know This Much Is True,Wally Lamb,,
Bran Nue Dae,Comedy,6.3,2003,,when i think of you,janet jackson,1986,6.3,842314296,Hinds' Feet on High Places,Hannah Hurnard,,
16 to Life,Comedy,6.3,2003,,something about you,level 42,1986,6.3,1880089858,"Woman, Thou Art Loosed: Healing the Wounds of the Past",T. D. Jakes,,
The Exploding Girl,Drama,6.3,2003,,walk this way,rundmc,1986,6.3,312265867,To the Nines: A Stephanie Plum Novel,Janet Evanovich,,
Rampage,Action,6.3,2003,,rhythm of the night,debarge,1985,6.3,055328424X,Talent,Howard Kaminsky,,
The Incredible Hulk,Action,6.3,2003,,summer of 69,bryan adams,1985,6.3,373250290,Carrie Pilby (Red Dress Ink (Paperback)),Caren Lissner,,
Marley& Me,Comedy,6.3,2003,,99 luftballons,nena,1984,6.3,1844262553,Free,Paul Vincent,,
Mamma Mia!,Comedy,6.3,2002,,let the music play,shannon,1984,6.3,3442411580,Die Lï¿½?¶win von Aquitanien. Roman.,Tanja Kinkel,,
Adam Resurrected,Drama,6.3,2002,,thats all,genesis,1984,6.3,3548600867,Die Totenwï¿½?¤scherin.,Helga Hegewisch,,
Beowulf,Action,6.3,2002,,thriller,michael jackson,1984,6.3,3596124166,Flush. Eine Biographie.,Virginia Woolf,,
Hairspray,Comedy,6.3,2002,,up where we belong,joe cocker and jennifer warnes,1983,6.3,3257227809,Venezianisches Finale. Commissario Brunettis erster Fall.,Donna Leon,,
The Bucket List,Adventure,6.3,2002,,how am i supposed to live without you,laura branigan,1983,6.3,344244392X,Das Tagebuch Der Bridget Jones,Helen Fielding,,
TMNT,Action,6.3,2002,,cool night,paul davis,1982,6.3,3546001575,Der Geschichtenmacher.,Kjell Johansson,,
No Reservations,Comedy,6.3,2002,,love will turn you around,kenny rogers,1982,6.3,525945172,The Experiment,John Darnton,,
Mr. Bean's Holiday,Comedy,6.3,2002,,slow hand,the pointer sisters,1981,6.3,3462029916,Wie Ich Einmal Die Welt Rettete (Beck-Texte Im Dtv),Ahne,,
War,Action,6.3,2002,,woman in love,barbra streisand,1981,6.3,3423203668,Die fï¿½?¼nfte Frau.,Henning Mankell,,
Hitman,Action,6.3,2002,,what kind of fool,barbra streisand  barry gibb,1981,6.3,3423204206,Die falsche Fï¿½?¤hrte.,Henning Mankell,,
Sydney White,Comedy,6.3,2002,,rock with you,michael jackson,1980,6.3,152008772,Hang a Thousand Trees with Ribbons: The Story of Phillis Wheatley,Ann Rinaldi,,
Married Life,Crime,6.3,2002,,this is it,kenny loggins,1980,6.3,312150601,Behind the Scenes at the Museum : A Novel,Kate Atkinson,,
My Name Is Bruce,Comedy,6.3,2002,,romeos tune,steve forbert,1980,6.3,671899619,Fast Forward,Judy Mercer,,
Paranormal Activity,Horror,6.3,2002,,dont do me like that,tom petty and the heartbreakers,1980,6.3,61099694,Hill Towns,Anne Rivers Siddons,,
One Night with the King,Biography,6.3,2002,,one fine day,carole king,1980,6.3,446603309,The Witness,Sandra Brown,,
Beerfest,Comedy,6.3,2002,,you may be right,billy joel,1980,6.3,345302745,Speaker of Mandarin,Ruth Rendell,,
The Astronaut Farmer,Adventure,6.3,2002,,pilot of the airwaves,charlie dore,1980,6.3,671881957,KISS AND TELL (NANCY DREW FILES 104) : KISS AND TELL,Carolyn Keene,,
For Your Consideration,Comedy,6.3,2002,,the long run,eagles,1980,6.3,786881852,Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series),Richard Carlson,,
Krrish,Action,6.3,2002,,ships,barry manilow,1980,6.3,310240972,Ten Secrets for the Man in the Mirror,Patrick Morley,,
Robots,Adventure,6.3,2002,,makin it,david naughton,1979,6.3,440170370,Player Piano,Kurt Vonnegut,,
Oliver Twist,Crime,6.3,2002,,what a fool believes,the doobie brothers,1979,6.3,034524575X,Something Happened,Joseph Heller,,
Transporter2,Action,6.3,2002,,knock on wood,amii stewart,1979,6.3,345413873,Monster : A Novel (Alex Delaware Novels (Paperback)),JONATHAN KELLERMAN,,
Assault on Precinct13,Action,6.3,2002,,shake your body down to the ground,the jacksons,1979,6.3,380726262,Moon Music (Peter Decker &amp, Rina Lazarus Novels (Paperback)),,
The Family Stone,Comedy,6.3,2002,,love is the answer,england dan  john ford coley,1979,6.3,671881965,STOLEN AFFECTIONS (NANCY DREW FILES 105) : STOLEN AFFECTIONS,Carolyn Keene,,
Romance& Cigarettes,Comedy,6.3,2002,,rise,herb alpert,1979,6.3,671881981,ANYTHING FOR LOVE (NANCY DREW FILES 107) : ANYTHING FOR LOVE (Nancy Drew Files (Paperback)),Carolyn Keene,,
Edmond,Drama,6.3,2002,,you light up my life,debby boone,1978,6.3,671881930,COUNTERFEIT CHRISTMAS (NANCY DREW FILES 102) : COUNTERFEIT CHRISTMAS (Nancy Drew Files (Paperback)),Carolyn Keene,,
Cavite,Thriller,6.3,2002,,bluer than blue,michael johnson,1978,6.3,671881949,HEART OF ICE (NANCY DREW FILES 103) : HEART OF ICE (Nancy Drew Files (Paperback)),Carolyn Keene,,
Around the World in80 Days,Action,6.3,2002,,ive got love on my mind,natalie cole,1977,6.3,590419293,Prom Dress,Lael Littke,,
After the Sunset,Action,6.3,2002,,december 1963 oh what a night,the four seasons,1976,6.3,671896768,Crossover (Star Trek: The Next Generation),Michael Jan Friedman,,
Ella Enchanted,Comedy,6.3,2002,,love machine,the miracles,1976,6.3,64410129,"The Carnivorous Carnival (A Series of Unfortunate Events, Book 9)",Lemony Snicket,,
Wimbledon,Comedy,6.3,2002,,let your love flow,the bellamy brothers,1976,6.3,553267736,American Revolutionary (Time Machine No 10),Arthur Byron Cover,,
Connie and Carla,Comedy,6.3,2002,,shop around,captain  tennille,1976,6.3,055325636X,"Terror on Kabran (Escape from Tenopia, No 3)",Richard Brightfield,,
The Blue Butterfly,Adventure,6.3,2002,,let her in,john travolta,1976,6.3,553254723,"Tenopia Island (Escape from Tenopia, No 1)",Edward Packard,,
Hollywood Homicide,Action,6.3,2002,,could it be magic,barry manilow,1975,6.3,553801309,A Place of Hiding,ELIZABETH GEORGE,,
Intolerable Cruelty,Comedy,6.3,2002,,you are so beautiful,joe cocker,1975,6.3,445210214,Mythology 101 (Questar Fantasy),Jody Lynn Nye,,
American Wedding,Comedy,6.3,2002,,when will i see you again,the three degrees,1975,6.3,375719350,The Man Who Japed,Philip K. Dick,,
Gods and Generals,Drama,6.3,2002,,swearin to god,frankie valli,1975,6.3,345334302,Ringworld Engineers,Larry Niven,,
Code46,Drama,6.3,2002,,show and tell,al wilson,1974,6.3,380773945,Magicnet,John Dechancie,,
Party Monster,Biography,6.3,2002,,feel like makin love,roberta flack,1974,6.3,345373413,The Quicksilver Screen,Don H. Debrandt,,
Nothing,Comedy,6.3,2002,,keep on smilin,wet willie,1974,6.3,345348176,From Doon With Death,Ruth Rendell,,
K-19: The Widowmaker,Drama,6.3,2002,,i love,tom t hall,1974,6.3,679802614,Magic Elizabeth,Norma Kassirer,,
Hart's War,Drama,6.3,2002,,mighty love,the spinners,1974,6.3,590428098,"Yours Truly, Shirley",Ann M. Martin,,
The Scorpion King,Action,6.3,2002,,right place wrong time,dr john,1973,6.3,671702920,ROSY'S ROMANCE,Sheila Greenwald,,
High Crimes,Crime,6.3,2002,,shambala,three dog night,1973,6.3,380757893,Witch House,Norma Tadlock Johnson,,
Femme Fatale,Crime,6.3,2002,,neither one of us wants to be the first to say goodbye,gladys knight  the pips,1973,6.3,440400759,Just As Long As We're Together,Judy Blume,,
Barbershop,Comedy,6.3,2002,,could it be im falling in love,the spinners,1973,6.3,590414976,"Junior High Jitters (Junior High, No 1)",M.L. Kenyon,,
Highway,Crime,6.3,2002,,aint no woman like the one ive got,the four tops,1973,6.3,684874318,Flesh And Blood,Michael Cunningham,,
The Mummy Returns,Action,6.3,2002,,reelin in the years,steely dan,1973,6.3,037570387X,The Autograph Man: A Novel (Vintage International (Paperback)),Zadie Smith,,
Enemy at the Gates,Drama,6.3,2002,,funky worm,ohio players,1973,6.3,451452925,Sisters in Fantasy,Susan Shwartz,,
Don't Say a Word,Crime,6.3,2002,,baby dont get hooked on me,mac davis,1972,6.3,1559029838,Call of the Wild,Jack London,,
Along Came a Spider,Crime,6.3,2002,,lets stay together,al green,1972,6.3,590414658,Just a Little Bit Lost,Laurel Trivelpiece,,
Formula51,Action,6.3,2002,,ill take you there,the staple singers,1972,6.3,671674919,"The SUSPECT NEXT DOOR NANCY DREW FILES #39 (The Nancy Drew Files Case, No 39)",Carolyn Keene,,
Hardball,Drama,6.3,2002,,look what you done for me,al green,1972,6.3,441048862,Barbary,Vonda N. McIntyre,,
Out Cold,Comedy,6.3,2002,,the happiest girl in the whole usa,donna fargo,1972,6.3,553271547,"SEARCH FOR DINOSAURS (Time Machine, No 2)",DAVID BISCHOFF,,
The Brothers,Comedy,6.3,2002,,sylvias mother,dr hook  the medicine show,1972,6.3,553272004,"Civil War Secret Agent (Time Machine, No 5)",Steve Perry,,
The Kid,Comedy,6.3,2002,,troglodyte cave man,jimmy castor bunch,1972,6.3,451450787,"Shadowrun: Never Deal With a Dragon (Secrets of Power, No 1)",Robert N. Charrette,,
The Cell,Horror,6.3,2002,,take me home country roads,john denver,1971,6.3,451450876,Shadowrun: Choose Your Enemies Carefully (Shadowrun (Roc)),Robert N. Charrette,,
Nurse Betty,Comedy,6.3,2002,,just my imagination running away with me,the temptations,1971,6.3,451450825,"Shadowrun: Find Your Own Truth (Secrets of Power, Vol 3)",Robert N. Charrette,,
The Tigger Movie,Animation,6.3,2002,,knock three times,tony orlando and dawn,1971,6.3,451452542,"Striper Assassin (Shadowrun, 5254)",Nyx Smith,,
Psycho Beach Party,Comedy,6.3,2002,,do you know what i mean,lee michaels,1971,6.3,451453026,Shadowrun: Nosferatu (Shadowrun (Roc)),Carl Sargent,,
An Everlasting Piece,Comedy,6.3,2002,,funky nassau,the beginning of the end,1971,6.3,451453727,Just Compensation (Shadowrun),Robert N. Charrette,,
Tadpole,Comedy,6.3,2002,,right on the tip of my tongue,brenda  the tabulations,1971,6.3,451453697,"Who Hunts the Hunter (Shadowrun, No 16)",Nyx Smith,,
The World Is Not Enough,Action,6.3,2002,,groovy situation,gene chandler,1970,6.3,451453700,House of the Sun (Shadowrun),Nigel D. Findley,,
Anna and the King,Drama,6.3,2002,,its getting better,mama cass elliot,1969,6.3,451456998,"Technobabel (Shadowrun , No 31)",Stephen Kenson,,
Eyes Wide Shut,Drama,6.3,2002,,indian giver,1910 fruitgum company,1969,6.3,451459954,Wolf and Raven (Shadowrun (Roc)),Michael A. Stackpole,,
The Deep End of the Ocean,Drama,6.3,2002,,gimme gimme good lovin,crazy elephant,1969,6.3,451457471,"The Forever Drug (Shadowrun, No 37)",Lisa Smedman,,
Blue Streak,Action,6.3,2002,,baby im for real,the originals,1969,6.3,451453689,Burning Bright (Shadowrun),Tom Dowd,,
Crazy in Alabama,Comedy,6.3,2002,,spooky,classics iv,1968,6.3,451457374,"Run Hard, Die Fast (Shadowrun)",Mel Odom,,
A Dog of Flanders,Drama,6.3,2002,,slip away,clarence carter,1968,6.3,451451899,"Into the Shadows (Shadowrun, No. 7)",Jordan K. Weisman,,
The Big Tease,Comedy,6.3,2002,,sealed with a kiss,gary lewis and the playboys,1968,6.3,451451996,"Streets of Blood (Shadowrun, No 8)",Carl Sargent,,
"Happy, Texas",Comedy,6.3,2002,,brown eyed girl,van morrison,1967,6.3,451453719,Worlds Without End (Shadowrun),Caroline Spector,,
The Siege,Action,6.3,2002,,the rain the park  other things,the cowsills,1967,6.3,451452380,Night's Pawn (Shadowrun),Tom Dowd,,
Celebrity,Comedy,6.3,2002,,georgy girl,the seekers,1967,6.3,451458397,"The Burning Time (Shadowrun, 40)",Stephen Kenson,,
Very Bad Things,Comedy,6.3,2002,,summer in the city,lovin spoonful,1966,6.3,451458184,"Tails You Lose (Shadowrun, No 39)",Lisa Smedman,,
The Land Girls,Drama,6.3,2002,,the sound of silence,simon  garfunkel,1966,6.3,399143815,The Secret Warriors (Men at War (Hardcover)),W. E. B. Griffin,,
Speed2: Cruise Control,Action,6.3,2002,,im telling you now,freddie and the dreamers,1965,6.3,441004911,Isaac Asimov's Christmas,Gardner Dozois,,
Alien: Resurrection,Action,6.3,2002,,go now,the moody blues,1965,6.3,671578375,Transvergence,Charles Sheffield,,
My Best Friend's Wedding,Comedy,6.3,2002,,catch us if you can,the dave clark five,1965,6.3,440234948,Area 51: The Sphinx (Area 51 (Paperback)),ROBERT DOHERTY,,
In& Out,Comedy,6.3,2002,,we gotta get out of this place,the animals,1965,6.3,671023187,Term Limits,Vince Flynn,,
Snow White: A Tale of Terror,Fantasy,6.3,2002,pop,post to be,omarion featuring chris brown and jhene aiko,2015,6.2,395390338,Curious George and the Pizza,Margret Rey,,
The Sticky Fingers of Time,Sci-Fi,6.3,2002,,all about that bass,meghan trainor,2014,6.2,679746048,"Girl, Interrupted",SUSANNA KAYSEN,,
Space Jam,Adventure,6.3,2002,rap,summertime sadness,lana del rey and cedric gervais,2013,6.2,684803143,Messiah,Andrei Codrescu,,
